PDB ID (human only)          ,# of PDBs,PDB ID (contains human)          ,# of PDBs, UniProt ID,Gene Symbol,Name,Process/Function,BETSE Model
,0,                                                                            ,0,G9I486,-,Ryanodine receptor 1,Ca2+ channel; ? gated; Excitable tissue; Major mediator of Ca2+-induced Ca2+ release (CICR); Primarily in skeletal muscle,-
,0,                                                                            ,0,Q59FN5,-,Ryanodine receptor 1 (Skeletal) variant,Ca2+ channel; ? gated; Excitable tissue; Major mediator of Ca2+-induced Ca2+ release (CICR); Primarily in skeletal muscle,-
,0,                                                                            ,0,Q3YAA2,-,SCN9A (NaV1.7),Na+ channel; Voltage-gated; Primarily in neurons; Generation and conduction of action potentials,vg_nap.Nav1p6
,0,                                                                            ,0,Q9UEP2,-,Serotonin receptor (5-HT receptor),cation channel; Ligand-gated; Part of G protein coupled-receptors at activate an intracellular secondary messenger; Found in CNS and PNS; Target of many pharmaceuticals,-
,0,                                                                            ,0,Q59H29,-,Shaw-related voltage-gated potassium channel protein 3 variant,K+ channel; Voltage-gated;,vg_kir.Kv3p3
,0,                                                                            ,0,Q8IW23,-,"Similar to glutamate receptor, ionotropic, N-methyl D-aspartate 2C",Cation channel; Ligand-gated; Glutamate-gated; ,-
,0,                                                                            ,0,Q96AI9,-,"Similar to potassium voltage-gated channel, KQT-like subfamily, member 1",K+ channel; Voltage-gated;,vg_k.Kv1p2
,0,                                                                            ,0,B4DER7,-,Sodium channel protein,Na+ channel; Voltage-gated; Excitable membranes,vg_na.Nav1p2
,0,                                                                            ,0,B4DH28,-,Sodium channel protein,Na+ channel; Voltage-gated; Excitable membranes,vg_na.Nav1p2
,0,                                                                            ,0,B4DX83,-,Sodium channel protein,Na+ channel; Voltage-gated; Excitable membranes,vg_na.Nav1p2
,0,                                                                            ,0,Q59H71,-,Sodium channel protein type II alpha subunit variant,Na+ channel; Voltage-gated;,vg_na.Nav1p2
,0,                                                                            ,0,C7EWL4,-,Transient receptor potential canonical 1,cation channel; ? gating; TRPC=transient receptor potential canonical,-
,0,                                                                            ,0,A0A023JDW0,-,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,Q59G51,-,"Transient receptor potential cation channel, subfamily C, member 5 variant",cation channel; ? gating;,-
,0,                                                                            ,0,Q8IWP8,-,Transient receptor potential channel 7 beta splice variant,cation channel; ? gating;,-
,0,                                                                            ,0,A5A3A6,-,TRPC1 splice variant,cation channel; ? gating;,-
,0,                                                                            ,0,A8QK79,-,Truncated cardiac sodium channel alpha subunit,Na+ channel; Voltage-gated;,vg_nap.Nav1p6
,0,                                                                            ,0,Q59G56,-,Two pore segment channel 2 variant,?,-
,0,                                                                            ,0,O75591,-,Type 1-like ryanodine receptor,?,-
,0,                                                                            ,0,A0A1B0GUR1,-,Uncharacterized protein,? - unknown protein,vg_ca.Ca_L
,0,                                                                            ,0,Q6P2D3,-,Uncharacterized protein,? - unknown protein; K+ channel; Voltage-gated,vg_k.Kv1p3
,0,                                                                            ,0,Q8IZY9,-,Vanilloid receptor subtype 1,Ca2+ channel; ? gating; ,-
,0,                                                                            ,0,B2RCK1,-,Voltage-dependent calcium channel gamma subunit,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,B3KP08,-,Voltage-dependent calcium channel gamma subunit,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,B3KTH0,-,Voltage-dependent calcium channel gamma subunit,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,Q59GU3,-,Voltage-dependent L-type calcium channel subunit alpha,Ca2+ channel; Voltage-gated;,vg_ca.Ca_L
,0,                                                                            ,0,Q59FG1,-,Voltage-dependent R-type calcium channel subunit alpha,Ca2+ channel; Voltage-gated;,vg_ca.Ca_PQ
,0,                                                                            ,0,Q16278,-,Voltage-dependent sodium channel alpha subunit protein,Na+ channel; Voltage-gated;,vg_na.Nav1p2
,0,                                                                            ,0,Q45QN4,-,Voltage-gated potassium channel,K+ channel; Voltage-gated;,-
,0,                                                                            ,0,Q15BH2,-,Voltage-gated potassium channel KV11.1 transcript variant 1,K+ channel; Voltage-gated;,vg_funny.HCN4
,0,                                                                            ,0,Q71ME5,-,Voltage-gated potassium channel subunit Kv6.4,K+ channel; Voltage-gated;,vg_k.Kv1p1
,0,                                                                            ,0,Q99415,AAD14,AAD14 protein,?,-
,0,                                                                            ,0,Q09428,ABCC8,ATP-binding cassette sub-family C member 8,K+ channel; Ligand-gated; Subunit of KATP channel. Responsible for regulation,-
,0,                                                                            ,0,O60706,ABCC9,ATP-binding cassette sub-family C member 9,K+ channel; Ligand-gated; Subunit of KATP channel. Responsible for regulation,-
,0,                                                                            ,0,Q8N2K0,ABHD12,Monoacylglycerol lipase ABHD12,NOT AN ION CHANNEL; Enzyme,-
,0,                                                                            ,0,A0A024R323,ABHD6,"Abhydrolase domain containing 6, isoform CRA_a",?,-
,0,                                                                            ,0,Q9BV23,ABHD6,Monoacylglycerol lipase ABHD6,NOT AN ION CHANNEL; Enzyme,-
,0,                                                                            ,0,A0A090N7X8,ACCN3,Amiloride-sensitive cation channel 3,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,A0A090N8Q1,ACCN3,Amiloride-sensitive cation channel 3,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,A0A090N8Z6,ACCN3,Amiloride-sensitive cation channel 3,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,Q13023,AKAP6,A-kinase anchor protein 6,NOT AN ION CHANNEL; anchors A-kinase to membrane,-
,0,                                                                            ,0,Q99996,AKAP9,A-kinase anchor protein 9,NOT AN ION CHANNEL; anchors A-kinase to membrane,-
,0,                                                                            ,0,Q86WK6,AMIGO1,Amphoterin-induced protein 1,(?)  Assembles with KCNB1 to modculate gating characteristics,-
,0,                                                                            ,0,Q5XXA6,ANO1,Anoctamin-1,Cl- channel; Voltage-gated; Ca2+ activated Cl-channel (CACC). Intracellular,-
